Museum Name,Museum Type,Latitude,Longitude,Income,Revenue,State
PUMPING JACK MUSEUM AND HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,41.20054,-79.69298,0.0,0.0,PA
PUNXSTWNEY WEATHER DISCOVERY CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,40.94446,-78.97167,107326.0,71618.0,PA
PUNXSUTAWNEY AREA HISTORICAL,HISTORIC PRESERVATION,40.95392,-78.97503,0.0,0.0,PA
PUNXSUTAWNEY AREA HISTORICAL AND GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,40.94282,-78.97621,0.0,0.0,PA
PUNXSUTAWNEY WEATHER DISCOVERY CENTER,GENERAL MUSEUM,40.94446,-78.97167,0.0,0.0,PA
QUAINT CORNER CHILDREN S MUSEUM,CHILDREN'S MUSEUM,40.50847,-78.40722,38192.0,33567.0,PA
QUAKERTOWN ALIVE,HISTORIC PRESERVATION,40.44135,-75.33776,152752.0,125422.0,PA
QUESTERS,HISTORIC PRESERVATION,39.9483,-75.15994,339793.0,336704.0,PA
QUIET VALLEY HISTORICAL FARM,HISTORIC PRESERVATION,41.04192,-75.23009,0.0,0.0,PA
QUIET VALLEY LIVING HISTORICAL FARM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,41.04192,-75.23009,446783.0,389948.0,PA
RACHEL CARSON HOMESTEAD,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.54356,-79.78241,0.0,0.0,PA
RADNOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.04847,-75.38932,39235.0,39235.0,PA
RAILROAD MUSEUM,HISTORY MUSEUM,39.97162,-76.18221,938035.0,646738.0,PA
RAILROAD MUSEUM OF PENNSYLVANIA,HISTORY MUSEUM,39.97162,-76.18221,938035.0,646738.0,PA
RAILROAD MUSEUM OF SOUTH,GENERAL MUSEUM,40.32253,-75.06142,0.0,0.0,PA
RAILROADERS HERITAGE CORPORATION,GENERAL MUSEUM,40.51299,-78.39976,1370760.0,1265973.0,PA
RAILWAY RESTORATION PROJECT 113,HISTORIC PRESERVATION,40.69015,-76.25669,0.0,0.0,PA
RAILWAYS TO YESTERDAY,GENERAL MUSEUM,40.24131,-77.90191,117317.0,109380.0,PA
RALPH L. WILSON GALLERY,ART MUSEUM,40.60721,-75.38131,2161638985.0,436795445.0,PA
RANCK FAMILY HERITAGE SOCIETY,HISTORIC PRESERVATION,40.32959,-76.50277,0.0,0.0,PA
RARE BOOKS ROOM,GENERAL MUSEUM,40.79792,-77.86267,0.0,0.0,PA
RAY CARR AUTOMOTIVE MUSEUM FOUNDATION,GENERAL MUSEUM,40.11775,-75.5893,38000.0,0.0,PA
READING AREA FIREFIGHTERS MUSEUM,GENERAL MUSEUM,40.32731,-75.92776,0.0,0.0,PA
READING FAIRGROUNDS RACING HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.40354,-75.90936,41185.0,38248.0,PA
READING MUSEUM,GENERAL MUSEUM,40.32776,-75.94934,8455.0,8455.0,PA
READING PUBLIC MUSEUM & ART GALLERY,ART MUSEUM,40.32776,-75.94934,3665200.0,3215357.0,PA
READING RAILROAD HERITAGE MUSEUM,HISTORIC PRESERVATION,40.54755,-75.9812,217963.0,157391.0,PA
READING-BERKS HISTORIC TRANSPORTATION ASSOCIATION,HISTORY MUSEUM,40.31506,-75.94066,0.0,0.0,PA
REAL WORLD COMPUTER MUSEUM,GENERAL MUSEUM,39.84537,-75.4782,0.0,0.0,PA
RED LION AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.9009,-76.60479,0.0,0.0,PA
RED MONASTERY PROJECT,HISTORIC PRESERVATION,39.94937,-75.14327,11456.0,11456.0,PA
REKINDLE THE SPIRIT,HISTORIC PRESERVATION,41.64322,-76.85351,111546.0,83573.0,PA
RESOURCE AND RESEARCH CENTER FOR BEAVER COUNTY & LOCAL HISTORY,HISTORY MUSEUM,40.69822,-80.29745,0.0,0.0,PA
RESSLER MILL,HISTORIC PRESERVATION,40.05834,-76.33611,2996226.0,0.0,PA
REYNOLDSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.09851,-78.892,0.0,0.0,PA
RICHARD WALL HAUSE MUSEUM,GENERAL MUSEUM,40.07778,-75.12674,0.0,0.0,PA
RICHLAND HISTORY LANDMARKS,GENERAL MUSEUM,40.63972,-79.95467,0.0,0.0,PA
RICHLAND ONE ROOM SCHOOL HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.45282,-75.32634,0.0,0.0,PA
RIDLEY PARK HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.87926,-75.32155,0.0,0.0,PA
RINCLIFF GALLERY,ART MUSEUM,39.95789,-75.18805,1014902481.0,938599729.0,PA
RIVERBEND ENVIRONMENTAL EDUCATION CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.06778,-75.2837,889877.0,887627.0,PA
ROAD TO FREEDOM MUSEUM,HISTORY MUSEUM,39.98031,-75.84681,456.0,456.0,PA
ROARING CREEK AND CATAWISSA VALLEY HISTORICAL STUDY GROUP,HISTORIC PRESERVATION,40.87678,-76.4035,0.0,0.0,PA
ROARING RUN WATERSHED ASSOCIATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.56174,-79.57743,43939.0,43939.0,PA
ROBESONIA FURNACE,HISTORY MUSEUM,40.35704,-76.13908,13520.0,10963.0,PA
ROBINSON TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.43872,-80.14419,0.0,0.0,PA
ROCK FORD FOUNDATION,HISTORY MUSEUM,40.0221,-76.28844,541944.0,275370.0,PA
ROCK HILL SCHOOL AT LINDEN HALL,HISTORIC PRESERVATION,40.78397,-77.78382,0.0,0.0,PA
ROCKWOOD AREA HISTORICAL AND GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,39.91438,-79.15704,0.0,0.0,PA
ROCKY SPRINGS CAROUSEL ASSOCIATION,HISTORIC PRESERVATION,40.02373,-76.33171,0.0,0.0,PA
RODEF AMERICAN JEWISH MUSEUM,GENERAL MUSEUM,40.44798,-79.94336,0.0,0.0,PA
RODEPH SHALOM CONGREGATION,GENERAL MUSEUM,39.96378,-75.16067,0.0,0.0,PA
RODIN MUSEUM,GENERAL MUSEUM,39.94712,-75.17835,0.0,0.0,PA
ROLLS-ROYCE FOUNDATION,GENERAL MUSEUM,40.22195,-77.05399,336631.0,190370.0,PA
ROMANIAN FOLK ART MUSEUM,ART MUSEUM,39.94726,-75.16842,0.0,0.0,PA
ROSE LEHRMAN ART GALLERY,ART MUSEUM,40.29078,-76.88493,0.0,0.0,PA
ROSE VALLEY MUSEUM AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.91884,-75.39013,0.0,0.0,PA
ROSENBACH MUSEUM & LIBRARY,GENERAL MUSEUM,39.94728,-75.17501,0.0,0.0,PA
ROSENWALD-WOLD GALLERY,ART MUSEUM,39.94597,-75.16555,106076848.0,98850858.0,PA
ROSTRAVER TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.18554,-79.8271,0.0,0.0,PA
ROSTRAVER VETERANS MEMORIAL PARK,HISTORIC PRESERVATION,40.18034,-79.80831,2.0,2.0,PA
ROTH FARM LIVING MUSEUM OF DELAWARE VALLEY COLLEGE,GENERAL MUSEUM,40.30006,-75.16559,106153156.0,77818050.0,PA
ROTH LIVING FARM MUSEUM,GENERAL MUSEUM,40.30006,-75.16559,45061.0,45061.0,PA
ROUGH AND TUMBLE ENGINEERS HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,40.00806,-76.04083,253855.0,238445.0,PA
ROXBOROUGH MANAYUNK WISSAHICKON HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.03651,-75.21752,0.0,0.0,PA
ROXBURY BANDSHELL PRESERVATION ALLIANCE,HISTORIC PRESERVATION,40.3147,-78.95523,69026.0,42791.0,PA
RURAL HISTORY,HISTORIC PRESERVATION,40.19725,-75.34451,0.0,0.0,PA
RYERSS LIBRARY AND MUSEUM,GENERAL MUSEUM,40.06565,-75.09012,0.0,0.0,PA
SAEGERTOWN HERITAGE SOCIETY,HISTORIC PRESERVATION,41.71546,-80.14673,0.0,0.0,PA
SAFE MUSEUM,GENERAL MUSEUM,39.90961,-75.22643,4152574.0,0.0,PA
SAINT VINCENT GALLERY,ART MUSEUM,40.29853,-79.3989,81919857.0,74111182.0,PA
SALTSBURG AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.49927,-79.44413,0.0,0.0,PA
SAMEK ART GALLERY,ART MUSEUM,40.95226,-76.91441,485903550.0,251153748.0,PA
SANDFORD GALLERY,ART MUSEUM,41.21106,-79.38013,0.0,0.0,PA
SANDY CREEK CONSERVANCY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",41.38164,-80.07588,0.0,0.0,PA
SANTA BARBARA HISTORICAL SOCIETY,HISTORIC PRESERVATION,36.09848,-80.24443,423656.0,59050.0,PA
SAUCON VALLEY CONSERVANCY,HISTORIC PRESERVATION,40.58174,-75.32353,13127.0,12036.0,PA
SAVING HALLOWED GROUND,HISTORIC PRESERVATION,40.043,-75.37618,13508.0,13508.0,PA
SAYLOR PARK CEMENT INDUSTRY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.66895,-75.4886,0.0,0.0,PA
SAYLOR PARK INDUSTRAL MUSEUM,GENERAL MUSEUM,40.64334,-75.52535,0.0,0.0,PA
SAYRE HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.98219,-76.51503,33336.0,30337.0,PA
SCHISLER MUSEUM OF WILDLIFE AND NATURAL HISTORY,NATURAL HISTORY MUSEUM,40.997,-75.1775,0.0,0.0,PA
SCHMUCKER ART GALLERY,ART MUSEUM,39.83603,-77.23345,204164587.0,182302895.0,PA
SCHRIVER HOUSE,HISTORIC PRESERVATION,39.82634,-77.23114,0.0,0.0,PA
SCHULMAN GALLERY,ART MUSEUM,41.19248,-75.99609,0.0,0.0,PA
SCHUYLKILL CANAL ASSOCIATION,HISTORIC PRESERVATION,40.13532,-75.45361,57083.0,43659.0,PA
SCHUYLKILL HISTORICAL FIRE SOCIETY,HISTORIC PRESERVATION,40.81857,-76.20204,0.0,0.0,PA
SCHUYLKILL RIVER HERITAGE CENTER,HISTORY MUSEUM,40.13717,-75.51584,140174.0,128486.0,PA
SCHWENKFELDER HERITAGE CENTER,GENERAL MUSEUM,40.39879,-75.50371,2113722.0,1376929.0,PA
SCOTT ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",39.90634,-75.35105,1340708741.0,245419643.0,PA
SCOTTDALE HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.10503,-79.59305,0.0,0.0,PA
SCOTTISH HISTORIC AND RESEARCH SOCIETY OF THE DELAWARE VALLEY,HISTORIC PRESERVATION,40.00404,-75.29096,0.0,0.0,PA
SCRANTON IRON FURNACES,GENERAL MUSEUM,41.40441,-75.6639,0.0,0.0,PA
SEA WOLF MUSEUM,GENERAL MUSEUM,40.5692,-75.43315,0.0,0.0,PA
SEIVERLING CAR AND PEDAL CAR,GENERAL MUSEUM,40.18583,-76.18587,0.0,0.0,PA
SELLERS HALL,HISTORIC PRESERVATION,39.94982,-75.29911,100735.0,100735.0,PA
SENATOR JOHN HEINZ HISTORY CENTER,HISTORIC PRESERVATION,40.44701,-79.99217,40128895.0,14363112.0,PA
SESQUI CENTENNIAL & HARFORD HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.72405,-75.70892,0.0,0.0,PA
SETON HILL'S HARLAN GALLERY,ART MUSEUM,40.31517,-79.56022,83553035.0,81210390.0,PA
SEWICKLEY HEIGHTS HISTORY CENTER,HISTORY MUSEUM,40.54546,-80.15058,0.0,0.0,PA
SEWICKLEY VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.53752,-80.18297,84257.0,49384.0,PA
SHALER HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.5277,-79.96223,0.0,0.0,PA
SHARADIN ART GALLERY,ART MUSEUM,40.55054,-75.75405,0.0,0.0,PA
SHARON HILL HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.90495,-75.26959,0.0,0.0,PA
SHARPSVILLE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.26648,-80.47548,0.0,0.0,PA
SHAVER'S CREEK ENVIRONMENTAL CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.6503,-77.90959,0.0,0.0,PA
SHAVER'S CREEK ENVIRORNMENTAL CENTER PETERSBURG,GENERAL MUSEUM,40.79792,-77.86267,0.0,0.0,PA
SHEFFIELD DEPOT PRESERVATION SOCIETY,HISTORIC PRESERVATION,41.67839,-79.03904,0.0,0.0,PA
SHERMANS VALLEY HERITAGE ASSOCIATION,HISTORIC PRESERVATION,40.44041,-77.40085,89842.0,3714.0,PA
SHIPPENSBURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.0511,-77.51756,59290.0,55343.0,PA
SHIPPENSBURG UNIVERSITY FASHION ARCHIVES AND MUSEUM,GENERAL MUSEUM,40.05747,-77.52234,0.0,0.0,PA
SHIREMANSTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.22181,-76.95449,0.0,0.0,PA
SHOFUSO JAPANESE HOUSE AND GARDEN,HISTORIC PRESERVATION,39.98741,-75.22455,239591.0,231476.0,PA
SHOHOLA RAILROAD AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.46036,-74.92069,0.0,0.0,PA
SHOW JUMPING HALL OF FAME AND MUSEUM,GENERAL MUSEUM,42.06762,-71.24599,87390.0,87390.0,PA
SHREWSBURY AREA PRESERVATION SOCIETY,HISTORY MUSEUM,39.76711,-76.68126,0.0,0.0,PA
SIEGEL GALLERY,ART MUSEUM,40.60721,-75.38131,2161638985.0,436795445.0,PA
SILVER EYE CENTER FOR PHOTOGRAPHY,GENERAL MUSEUM,40.42892,-79.98786,0.0,0.0,PA
SILVER LAKE NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.11312,-74.86362,0.0,0.0,PA
SIMONS POND FOUNDATION LIBRARY AND MUSEUM OF THE ARTS,ART MUSEUM,41.69786,-75.19846,0.0,0.0,PA
SIMPLER TIMES MUSEUM,HISTORY MUSEUM,41.70591,-79.34958,0.0,0.0,PA
SINKING SPRING AREA HISTORICAL SOCIETY AND HERITAGE PARK,HISTORIC PRESERVATION,40.32445,-76.03289,0.0,0.0,PA
SKIPPACK HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.22273,-75.39453,0.0,0.0,PA
SLATE BELT HERITAGE CENTER,HISTORY MUSEUM,40.86772,-75.20646,0.0,0.0,PA
SLATE BELT HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.90205,-75.11755,0.0,0.0,PA
SLIPPER ORCHID ALLIANCE,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.44462,-79.93796,0.0,0.0,PA
SLOUGHT FOUNDATION,GENERAL MUSEUM,39.95424,-75.20294,23520.0,23520.0,PA
SMICKSBURG AREA HERITAGE SOCIETY,HISTORIC PRESERVATION,40.85935,-79.13689,5721.0,0.0,PA
SNYDER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.80923,-77.0358,33786.0,31566.0,PA
SOLDIERS AND SAILORS MEMORIAL HALL,GENERAL MUSEUM,40.44448,-79.95574,1865192.0,1734186.0,PA
SOLDIERS NATIONAL MUSEUM,GENERAL MUSEUM,39.82084,-77.2293,0.0,0.0,PA
SOLEBURY TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.36771,-74.97675,0.0,0.0,PA
SOMERSET HISTORICAL CENTER,HISTORIC PRESERVATION,40.07369,-79.08257,412230.0,187932.0,PA
SORDONI ART GALLERY,ART MUSEUM,41.2446,-75.88314,132470333.0,116646619.0,PA
SOUTH BETHLEHEM HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.59909,-75.37825,0.0,0.0,PA
SOUTH PARK HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.29215,-80.00267,0.0,0.0,PA
SOUTH SIDE HISTORICAL VILLAGE ASSOCIATION,HISTORIC PRESERVATION,40.59002,-80.47487,0.0,0.0,PA
SOUTHAMPTON RAILROAD STATION SOCIETY,HISTORIC PRESERVATION,40.17259,-75.04425,0.0,0.0,PA
SOUTHERN ALLEGHENIES MUSEUM OF ART,ART MUSEUM,40.51639,-78.62925,96670328.0,90780616.0,PA
SOUTHERN ALLEGHENIES MUSEUM OF ART AT ALTOONA,ART MUSEUM,40.51639,-78.62925,96670328.0,90780616.0,PA
SOUTHERN ALLEGHENIES MUSEUM OF ART AT JOHNSTOWN,ART MUSEUM,40.51639,-78.62925,96670328.0,90780616.0,PA
SOUTHERN LANCASTER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.88119,-76.15566,0.0,0.0,PA
SOUTHWESTERN PENNSYLVANIA COUNCIL FOR THE ARTS,ART MUSEUM,40.28028,-79.64821,0.0,0.0,PA
SPALDING MEMORIAL LIBRARY,GENERAL MUSEUM,41.95005,-76.51605,185864.0,176323.0,PA
SPEAKERS HOUSE,HISTORIC PRESERVATION,40.18936,-75.44928,83225.0,65150.0,PA
SPRING GROVE AREA HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,39.87381,-76.86427,0.0,0.0,PA
SPRING-FORD AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.20373,-75.5326,27462.0,27046.0,PA
SPRINGFIELD TOWNSHIP BUCKS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.55679,-75.28789,0.0,0.0,PA
SPRINGFIELD TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.10255,-75.21283,0.0,0.0,PA
SPRINGS HISTORICAL SOCIETY OF THE CASSELMAN VALLEY,HISTORIC PRESERVATION,39.74225,-79.13159,138969.0,56777.0,PA
SPRINGS MUSEUM,GENERAL MUSEUM,39.74225,-79.13159,0.0,0.0,PA
SPROUL OBSERVATORY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,39.90634,-75.35105,1340708741.0,245419643.0,PA
ST CLAIR COMMUNITY & HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.71298,-76.17907,0.0,0.0,PA
ST. PETER'S MUSEUM,GENERAL MUSEUM,40.15366,-76.60645,0.0,0.0,PA
STAHL S POTTERY PRESERVATION SOCIETY,HISTORIC PRESERVATION,40.46362,-75.5315,19563.0,14407.0,PA
STATE MUSEUM,GENERAL MUSEUM,40.26519,-76.88572,0.0,0.0,PA
STATE MUSEUM OF PENNSYLVANIA,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,40.26519,-76.88572,0.0,0.0,PA
STEAM INTO HISTORY,NATURAL HISTORY MUSEUM,39.73904,-76.7023,1813841.0,1778262.0,PA
STEAMTOWN MUSEUM ASSOCIATION,GENERAL MUSEUM,41.40818,-75.66106,0.0,0.0,PA
STEAMTOWN NATIONAL HISTORIC SITE,HISTORIC PRESERVATION,41.40636,-75.66557,0.0,0.0,PA
STEEL CITY RAILWAY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.47699,-79.92424,0.0,0.0,PA
STEEL INDUSTRY HERITAGE CORPORATION,HISTORIC PRESERVATION,40.40912,-79.90314,1724969.0,1724969.0,PA
STEEL WORKERS ARCHIVE,GENERAL MUSEUM,40.6147,-75.36495,0.0,0.0,PA
STEELTOWN AVIATION MUSEUM,GENERAL MUSEUM,40.11636,-76.30556,0.0,0.0,PA
STENTON MUSEUM,GENERAL MUSEUM,40.02379,-75.15451,0.0,0.0,PA
STEPHEN C. FOSTER MEMORIAL,GENERAL MUSEUM,40.44158,-79.95837,0.0,0.0,PA
STEPHEN FOSTER MEMORIAL,GENERAL MUSEUM,40.44314,-79.96026,0.0,0.0,PA
STERLING STRAUSER GALLERY COLLECTION,ART MUSEUM,40.997,-75.1775,0.0,0.0,PA
STEWARTSTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.75449,-76.5931,0.0,0.0,PA
STEWARTSTOWN RAILROAD,HISTORIC PRESERVATION,39.75331,-76.5925,0.0,0.0,PA
STONEBORO COMMUNITY AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.32697,-80.09542,0.0,0.0,PA
STONEBRIDGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.87753,-75.58188,0.0,0.0,PA
STOOGEUM,GENERAL MUSEUM,40.17143,-75.21101,0.0,0.0,PA
STOY MUSEUM,GENERAL MUSEUM,40.33921,-76.42669,0.0,0.0,PA
STRASBURG HERITAGE SOCIETY,HISTORIC PRESERVATION,39.98112,-76.17834,43399.0,43399.0,PA
STRASBURG RESTORATION &PRESERVATION,HISTORIC PRESERVATION,40.04043,-76.33038,47425.0,47425.0,PA
STRONGSTOWN HOMECOMING AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.54072,-78.89575,0.0,0.0,PA
STROUD MANSION,HISTORIC PRESERVATION,40.98411,-75.19905,0.0,0.0,PA
STROUDSBURG LITTLE BETHEL HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,40.98126,-75.23046,0.0,0.0,PA
STUDY GALLERY,ART MUSEUM,40.60721,-75.38131,2161638985.0,436795445.0,PA
STURGEON HOUSE,HISTORIC PRESERVATION,42.02832,-80.25357,0.0,0.0,PA
SUCACI GALLERY,ART MUSEUM,41.43385,-75.63623,106727938.0,105682611.0,PA
SUGAR VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.03285,-77.31074,0.0,0.0,PA
SUMMIT HILL HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.82415,-75.8742,0.0,0.0,PA
SUN INN PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,40.62167,-75.38185,97325.0,88662.0,PA
SUN SHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.87284,-75.33295,0.0,0.0,PA
SUNSHINE CORNER,GENERAL MUSEUM,40.03397,-76.50507,0.0,0.0,PA
SUSQUEHANNA ART MUSEUM,ART MUSEUM,40.26519,-76.88572,279916.0,264351.0,PA
SUSQUEHANNA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.78041,-75.93929,0.0,0.0,PA
SUSQUEHANNA FOLK MUSIC SOCIETY,HISTORIC PRESERVATION,40.19336,-76.84162,93092.0,93092.0,PA
SUSQUEHANNA RIVER ARCHAEOLOGICAL CENTER,HISTORY MUSEUM,41.52592,-75.70637,59906.0,42653.0,PA
SUTTON DITZ HOUSE MUSEUM,GENERAL MUSEUM,41.21454,-79.38563,0.0,0.0,PA
SUZANNE H. ARNOLD ART GALLERY,GENERAL MUSEUM,40.331,-76.51329,99064726.0,77598651.0,PA
SWARTHMORE HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.89402,-75.35351,0.0,0.0,PA
SWEDISH COLONIAL SOCIETY,HISTORIC PRESERVATION,39.93483,-75.14338,42417.0,23960.0,PA
SWEETBRIAR MANSION,HISTORIC PRESERVATION,39.97655,-75.20062,3075.0,3075.0,PA
SWETLAND HOMESTEAD,HISTORIC PRESERVATION,41.24579,-75.88533,0.0,0.0,PA
SWIFT GALLERY,ART MUSEUM,39.99597,-76.36341,0.0,0.0,PA
SWIGART AUTO MUSEUM,HISTORY MUSEUM,40.48485,-78.01226,102501.0,96564.0,PA
SWISS PIONEER PRESERVATION ASSOCIATES,HISTORIC PRESERVATION,40.15151,-76.09014,128565.0,108674.0,PA
SYKES GALLERY,ART MUSEUM,39.99597,-76.36341,0.0,0.0,PA
TALLER PUERTORRIQUENO,GENERAL MUSEUM,39.99261,-75.13998,737262.0,730685.0,PA
TAMAQUA HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.79701,-75.9728,50075.0,32508.0,PA
TAYLOR MEMORIAL ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.44427,-79.99456,452421.0,0.0,PA
THADDEUS STEVENS SOCEITY,HISTORIC PRESERVATION,39.83038,-77.2235,0.0,0.0,PA
THEMINERSVILLE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.6907,-76.26076,0.0,0.0,PA
THOMAS EAKINS HOUSE,HISTORIC PRESERVATION,39.96536,-75.16636,0.0,0.0,PA
THOMAS T TABER MUSEUM-LYCOMING,HISTORIC PRESERVATION,41.23979,-77.01931,1336687.0,431727.0,PA
THREE SPRINGS HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.18384,-77.97994,0.0,0.0,PA
TIBERINO MUSEUM,GENERAL MUSEUM,39.96163,-75.19802,0.0,0.0,PA
TIMMY'S TOWN CENTER,CHILDREN'S MUSEUM,41.40914,-75.66456,54607.0,48510.0,PA
TIOGA COUNTY SPORTS HALL OF FAME AND MUSEUM,GENERAL MUSEUM,41.73733,-77.30107,0.0,0.0,PA
TIOGA POINT MUSEUM,HISTORY MUSEUM,41.93018,-76.57009,69429.0,69429.0,PA
TIOGA POINT MUSEUM ASSOCIATION,HISTORY MUSEUM,41.95005,-76.51605,69429.0,69429.0,PA
TITUSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.6221,-79.69816,0.0,0.0,PA
TOONSEUM,ART MUSEUM,41.77318,-78.01432,0.0,0.0,PA
TOUCHSTONE CENTER FOR CRAFTS,GENERAL MUSEUM,39.79358,-79.61863,1057725.0,998857.0,PA
TOUR-ED MINE AND MUSEUM,GENERAL MUSEUM,40.61672,-79.76137,120650.0,0.0,PA
TOY MUSEUM,GENERAL MUSEUM,40.92695,-75.32105,0.0,0.0,PA
TRAIN COLLECTOR'S ASSOCIATION,GENERAL MUSEUM,40.40135,-79.91802,92927.0,89528.0,PA
TRANSPORTATION AND TECHNOLOGY MUSEUM,GENERAL MUSEUM,40.57619,-80.04888,0.0,0.0,PA
TREDTFFRIN HISTORIC PRESERVATION TRUST,HISTORIC PRESERVATION,40.04525,-75.42245,0.0,0.0,PA
TREDYFFRIN EASTTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.04464,-75.44187,0.0,0.0,PA
TREMONT AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.63113,-76.38697,0.0,0.0,PA
TREXLER GAME PRESERVE,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",40.60337,-75.47164,8450.0,8450.0,PA
TRI-COUNTY HERITAGE SOCIETY,HISTORIC PRESERVATION,40.16657,-75.88682,0.0,0.0,PA
TRI-STATE COALITION OF HISTORIC PLACES,HISTORIC PRESERVATION,40.09788,-74.84993,0.0,0.0,PA
TRI-VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.64407,-76.54782,0.0,0.0,PA
TROLLEY STATION ORAL HISTORY CENTER,HISTORY MUSEUM,40.45623,-79.89249,0.0,0.0,PA
TROUT GALLERY,ART MUSEUM,40.20067,-77.19736,173359192.0,168451839.0,PA
TSINTZINIAN HERITAGE SOCIETY OF AMERICA,GENERAL MUSEUM,40.44121,-80.0036,0.0,0.0,PA
TULPEHOCKEN ASSOCIATORS,HISTORIC PRESERVATION,40.28071,-74.91995,0.0,0.0,PA
TURBOTVILLE AUTO MUSEUM,GENERAL MUSEUM,41.10807,-76.77168,0.0,0.0,PA
TURBOTVILLE BOROUGH HERITAGE SOCIETY,HISTORIC PRESERVATION,41.09942,-76.77397,0.0,0.0,PA
TURKEYFOOT VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.81175,-79.35825,9279.0,8146.0,PA
TUSKEGEE AIRMEN MEMORIAL OF THE GREATER PITTSBURGH REGION,HISTORIC PRESERVATION,40.54106,-80.17598,230484.0,230484.0,PA
